"1356,HUGO ROBERTO RAMIS PEDROSA,informatica,Analista,2023-03-02,""$3,431"",Santa Ana ;;;;;;;;;"
"1023,Rosaura Cruz-Aranda,informatica,Asistente,31/07/2021,""$1,390"",Usulutan;;;;;;;;;"
"1158,GONZALO HURTADO PASTOR,ventaas,Analista,20/11/2019,""$3,154"",San Salvador;;;;;;;;;"
"1246,  EDGARDO FRUTOS BAQUERO  ,Ventas,Analista,2019-12-15,""$2,898"", Sonsonate;;;;;;;;;"
"1250,Diego Arias Pi,Recursos Humanos,Asistente,2019-05-31,""$1,023"",San Salvador;;;;;;;;;"
"1239,Salud Escrivá Coello,Marketing,Gerente,15/09/2023,""$1,420"",santa ana;;;;;;;;;"
"1533,LINO COSME VIANA SIMÓ,Ventas,Supervisor,2023-09-08,""$3,014"",Santa Ana ;;;;;;;;;"
"1048,Felicidad Martí Vazquez,operacoines,Gerente,25/08/2021,""$3,302"",santa ana;;;;;;;;;"
"1307,Severo Anguita Quiroga,Recursos Humanos,Supervisor,03/11/2019,""$3,348"",La Libertad;;;;;;;;;"
"1059,Rubén Alegre,RH,Asistente,29/04/2022,""$1,444"",Usulutan;;;;;;;;;"
"1080,  África Rios  ,Recursos Humanos,Analista,20/05/2022,""$1,549"",San Salvador;;;;;;;;;"
"1074,LUCIANA SEGURA GARMENDIA,operacoines,Asistente,19/06/2019,""$2,413"",San miguel;;;;;;;;;"
"1310,ana serra pera,ventaas,Gerente,2022-02-26,""$1,443"", Sonsonate;;;;;;;;;"
"1406,Emma Alvarez Abellán,informatica,Asistente,2020-02-14,""$2,635"", Sonsonate;;;;;;;;;"
"1267,Maribel Roig Paz,Operaciones,Supervisor,19/09/2018,""$1,282"",santa ana;;;;;;;;;"
"1046,  eladio cánovas azcona  ,Finanzas ,Asistente,08/09/2020,""$1,659"",Usulutan;;;;;;;;;"
"1235,Natalio Fuentes Recio,IT,Supervisor,2019-09-28,""$2,451"",La Libertad;;;;;;;;;"
"1471,ANSELMA RAMÍREZ PINEDA,RH,Gerente,2019-04-19,""$3,400"",Santa Ana ;;;;;;;;;"
"1555,Jordi Gutiérrez Alonso,ventaas,Gerente,10/05/2022,$476,San Salvador;;;;;;;;;"
"1069,jose manuel benítez cordero,IT,Supervisor,2025-05-05,""$2,980"",San Salvador;;;;;;;;;"
"1499,SOL BLAZQUEZ-ALMAGRO,informatica,Asistente,2024-12-11,$518,San Salvador;;;;;;;;;"
"1548,elodia falcón alemán,informatica,Gerente,2022-12-24,$888,Santa Ana ;;;;;;;;;"
"1246,ESPIRIDIÓN JÓDAR BOU,IT,Supervisor,09/04/2019,""$2,075"",La Libertad;;;;;;;;;"
"1470,Ramona Silva Caro,ventaas,Supervisor,01/08/2024,$832,San Salvador;;;;;;;;;"
"1565,Candelas Llabrés Rey,ventaas,Asistente,2023-03-29,""$2,227"", Sonsonate;;;;;;;;;"
"1579,Régulo del Capdevila,Ventas,Supervisor,2024-09-05,""$1,315"",San miguel;;;;;;;;;"
"1277,  EMILIO MENÉNDEZ POZO  ,Finanzas ,Asistente,2022-03-09,""$1,184"",San Salvador;;;;;;;;;"
"1016,Olalla Alsina-Benavides,informatica,Gerente,10/03/2022,""$1,675"",san salvador;;;;;;;;;"
"1580,Eusebio del Gascón,IT,Analista,31/05/2019,""$3,479"",Usulutan;;;;;;;;;"
"1512,  María Carmen Cobos Palomares  ,Recursos Humanos,Supervisor,2020-02-09,""$1,845"",san salvador;;;;;;;;;"
"1334,MATÍAS LLORENTE SASTRE,Operaciones,Supervisor,13/05/2024,""$1,384"", Sonsonate;;;;;;;;;"
"1442,MODESTA PORCEL,informatica,Gerente,24/05/2025,""$2,983"",san salvador;;;;;;;;;"
"1075,  NIEVES TOVAR GALLO  ,RH,Analista,14/07/2019,""$1,747"",Usulutan;;;;;;;;;"
"1005,Maristela Palomar Cortés,ventaas,Supervisor,08/07/2019,$807,Santa Ana ;;;;;;;;;"
"1570,  Manuelita Portillo Alvarez  ,IT,Asistente,2019-05-24,""$2,895"",san salvador;;;;;;;;;"
"1394,CÁNDIDA NAVARRETE SANMIGUEL,ventaas,Supervisor,2019-06-10,""$2,792"",San miguel;;;;;;;;;"
"1173,EVA MULET PAVÓN,Operaciones,Asistente,05/02/2023,$709,Santa Ana ;;;;;;;;;"
"1431,LOLA XIMENA PARDO ARAMBURU,IT,Supervisor,2019-09-24,""$1,460"",La Libertad;;;;;;;;;"
"1200,  juan antonio expósito galan  ,informatica,Asistente,09/01/2024,""$2,990"",santa ana;;;;;;;;;"
"1450,Patricia Osorio Hidalgo,Marketing,Gerente,04/10/2018,""$1,680"",Santa Ana ;;;;;;;;;"
"1490,Estela Santana Sanjuan,Finanzas ,Asistente,2020-11-21,""$2,808"", Sonsonate;;;;;;;;;"
"1385,VIRGINIA BERMÚDEZ,IT,Gerente,15/04/2024,""$2,759"",san salvador;;;;;;;;;"
"1563,NOELIA FERRÁNDEZ,Recursos Humanos,Analista,2022-05-06,""$1,643"", Sonsonate;;;;;;;;;"
"1418,emigdio del martorell,Finanzas ,Supervisor,21/05/2023,""$3,379"",Santa Ana ;;;;;;;;;"
"1075,Magdalena Giner Giralt,operacoines,Asistente,20/03/2023,""$2,676"",Usulutan;;;;;;;;;"
"1549,  Cándido Rivas Peña  ,Recursos Humanos,Analista,2020-12-04,""$1,131"",santa ana;;;;;;;;;"
"1576,Gregorio Mariscal,IT,Asistente,26/08/2024,$883,Usulutan;;;;;;;;;"
"1227,Griselda de Gabaldón,Marketing,Supervisor,20/10/2022,""$2,275"",San miguel;;;;;;;;;"
"1512,CRUZ BAÑOS TEJERO,Operaciones,Analista,10/05/2020,""$1,660"",san salvador;;;;;;;;;"
"1118,Isidora Gallart Vigil,IT,Asistente,2020-09-04,""$1,297"", Sonsonate;;;;;;;;;"
"1487,ARIEL PASCUAL VALENTÍN,Operaciones,Analista,13/06/2022,$725,santa ana;;;;;;;;;"
"1023,Nerea Carmela Bru Seco,RH,Gerente,02/04/2021,""$2,563"",San miguel;;;;;;;;;"
"1338,Américo Reguera-Trujillo,informatica,Supervisor,2019-03-05,""$1,213"",Santa Ana ;;;;;;;;;"
"1405,LUPE DÍEZ-SOTO,Recursos Humanos,Analista,29/03/2019,""$2,875"", Sonsonate;;;;;;;;;"
"1219,TERE PULIDO-GOMILA,ventaas,Asistente,10/12/2024,""$2,649"",san salvador;;;;;;;;;"
"1201,edelmira infante peinado,operacoines,Supervisor,08/09/2018,""$2,895"",santa ana;;;;;;;;;"
"1116,Fortunata Oliva Arellano,Finanzas ,Analista,23/12/2019,""$3,202"",san salvador;;;;;;;;;"
"1244,loida macías novoa,operacoines,Supervisor,2019-01-28,""$2,163"",Usulutan;;;;;;;;;"
"1433,ESPERANZA PUENTE AGUILÓ,RH,Gerente,28/10/2023,""$2,455"",Santa Ana ;;;;;;;;;"
"1322,Sergio Peralta-Cepeda,Ventas,Supervisor,13/07/2021,""$1,009"", Sonsonate;;;;;;;;;"
"1575,Chema Seco Agustí,informatica,Analista,10/10/2018,""$2,451"", Sonsonate;;;;;;;;;"
"1225,LUCÍA CAÑIZARES BARREDA,operacoines,Supervisor,2022-08-20,""$1,138"",La Libertad;;;;;;;;;"
"1562,Fabiana Ferrer Crespo,operacoines,Analista,2020-12-13,""$2,670"",santa ana;;;;;;;;;"
"1451,  Genoveva del Peralta  ,Recursos Humanos,Asistente,23/10/2019,$582,La Libertad;;;;;;;;;"
"1089,Ofelia Fortuny Azcona,Recursos Humanos,Asistente,2024-09-19,""$3,471"",San miguel;;;;;;;;;"
"1438,  VICTORIANO FABREGAT ALEMÁN  ,Recursos Humanos,Asistente,2018-07-01,$693,San miguel;;;;;;;;;"
"1551,VICTOR CASADO-MACÍAS,Finanzas ,Analista,12/06/2023,""$2,795"",La Libertad;;;;;;;;;"
"1138,Florentina Blanes Nogués,Finanzas ,Gerente,2019-11-28,""$3,323"",Santa Ana ;;;;;;;;;"
"1149,Luis Uría Isern,informatica,Asistente,2023-03-23,""$1,032"", Sonsonate;;;;;;;;;"
"1424,juana montaña valverde,ventaas,Asistente,2025-01-24,""$2,561"",Usulutan;;;;;;;;;"
"1465,  Charo de Merino  ,ventaas,Asistente,2025-04-11,""$3,050"", Sonsonate;;;;;;;;;"
"1064,Ramona del Aller,Recursos Humanos,Asistente,18/10/2020,""$1,549"", Sonsonate;;;;;;;;;"
"1345,apolonia olivares montesinos,IT,Supervisor,24/11/2021,$638,San Salvador;;;;;;;;;"
"1016,FLORENCIO MATA PORCEL,Operaciones,Supervisor,2020-04-01,$452, Sonsonate;;;;;;;;;"
"1207,Gala Jerez-Sánchez,Finanzas ,Asistente,22/12/2019,""$1,572"",Santa Ana ;;;;;;;;;"
"1256,VICTORIA VILLENA RECIO,RH,Gerente,2021-09-11,""$2,073"",San Salvador;;;;;;;;;"
"1439,  Salomé Frutos Solé  ,Operaciones,Supervisor,2025-06-05,$993,san salvador;;;;;;;;;"
"1009,JUAN JOSÉ ANDRADE SOLÍS,ventaas,Analista,29/02/2024,""$3,292"",Usulutan;;;;;;;;;"
"1234,  Martín Bustamante Uriarte  ,IT,Gerente,23/12/2022,""$1,675"",santa ana;;;;;;;;;"
"1146,EDELMIRA EMILIA CALDERON MACHADO,Marketing,Gerente,23/09/2019,""$2,252"",Santa Ana ;;;;;;;;;"
"1155,Máximo Castrillo,Recursos Humanos,Analista,06/08/2024,$861,san salvador;;;;;;;;;"
"1393,Luis Ángel Garcia Galan,Recursos Humanos,Asistente,18/11/2021,""$3,090"",La Libertad;;;;;;;;;"
"1027,Alex Cañizares Cuesta,operacoines,Analista,18/12/2022,""$2,054"",San miguel;;;;;;;;;"
"1245,vinicio tamarit,Marketing,Analista,2022-01-11,""$2,613"",san salvador;;;;;;;;;"
"1369,edu pons jiménez,Marketing,Gerente,2022-06-23,""$1,946"",Usulutan;;;;;;;;;"
"1482,  Salomé Lobo Pujadas  ,ventaas,Analista,08/08/2021,""$1,523"",San Salvador;;;;;;;;;"
"1407,Goyo Ferrero,informatica,Gerente,23/12/2022,""$3,324"",Usulutan;;;;;;;;;"
"1284,  MARCOS DE PIÑOL  ,Recursos Humanos,Analista,19/06/2021,""$2,647"",Santa Ana ;;;;;;;;;"
"1317,Apolonia Villalba Botella,Ventas,Analista,2020-02-01,$803,San miguel;;;;;;;;;"
"1464,onofre cañete,RH,Analista,2019-01-03,$501,san salvador;;;;;;;;;"
"1167,Leonor Ródenas-Fernandez,Finanzas ,Asistente,30/09/2022,""$1,973"",Santa Ana ;;;;;;;;;"
"1120,felicia del manuel,Finanzas ,Analista,2021-06-09,""$1,527"",san salvador;;;;;;;;;"
"1508,María Luisa Aguilera Tormo,Marketing,Analista,12/07/2020,""$1,956"",Santa Ana ;;;;;;;;;"
"1587,selena bravo diez,Ventas,Supervisor,26/11/2021,$500,San Salvador;;;;;;;;;"
"1372,concepción cañellas pagès,Ventas,Supervisor,29/12/2022,""$1,369"",Usulutan;;;;;;;;;"
"1327,  MODESTA RAYA-DOMÉNECH  ,IT,Analista,2019-11-28,""$2,506"",san salvador;;;;;;;;;"
"1183,EUTROPIO ERIC AMADOR COROMINAS,Ventas,Asistente,2023-07-14,$732,Usulutan;;;;;;;;;"
"1318,  Godofredo Tur  ,Recursos Humanos,Gerente,2021-02-06,""$2,759"",La Libertad;;;;;;;;;"
"1475,Lázaro Folch Serra,Recursos Humanos,Supervisor,23/01/2024,""$1,066"",San miguel;;;;;;;;;"
"1024,PAOLA DEL BAQUERO,Ventas,Supervisor,2021-03-09,$455,santa ana;;;;;;;;;"
"1314,JOSE LUCIO AMO CARVAJAL,Recursos Humanos,Gerente,2023-05-16,""$2,465"",Usulutan;;;;;;;;;"
"1286,SANDALIO GALLARDO ANGUITA,operacoines,Supervisor,2025-06-12,""$3,320"",Usulutan;;;;;;;;;"
"1086,Elías Gilabert,informatica,Supervisor,2022-11-03,""$2,874"",san salvador;;;;;;;;;"
"1133,ARTURO MURO-VALL,IT,Asistente,2023-09-27,""$3,320"",Usulutan;;;;;;;;;"
"1325,adela pacheco,RH,Supervisor,14/05/2019,""$1,086"",san salvador;;;;;;;;;"
"1477,natalia paniagua acero,Recursos Humanos,Analista,25/07/2022,""$1,712"", Sonsonate;;;;;;;;;"
"1092,DANILO RIBES,Marketing,Asistente,2023-05-28,""$1,330"",San Salvador;;;;;;;;;"
"1151,NARCISO DE OLLER,IT,Asistente,15/07/2019,""$2,553"",Usulutan;;;;;;;;;"
"1266,agustín espinosa-calatayud,Operaciones,Gerente,16/08/2021,$837,San miguel;;;;;;;;;"
"1124,ANASTASIO JULIÁN-BOLAÑOS,Recursos Humanos,Asistente,2019-12-18,""$1,261"",Santa Ana ;;;;;;;;;"
"1086,esther camacho-seco,Ventas,Supervisor,2018-07-30,""$1,259"",san salvador;;;;;;;;;"
"1131,LEONARDO AUGUSTO CANALES CARPIO,IT,Analista,2024-01-08,$624,san salvador;;;;;;;;;"
"1172,José Raya Nogués,Operaciones,Gerente,2018-08-10,""$2,017"",San Salvador;;;;;;;;;"
"1362,  EDELMIRO DEL RINCÓN  ,Finanzas ,Gerente,30/05/2022,""$1,058"", Sonsonate;;;;;;;;;"
"1302,Héctor Roma,ventaas,Gerente,09/07/2019,""$2,018"",La Libertad;;;;;;;;;"
"1538,GOYO QUEROL,operacoines,Asistente,2019-10-15,""$2,016"",San Salvador;;;;;;;;;"
"1491,Palmira Lumbreras Palomino,operacoines,Analista,01/05/2020,""$2,040"",santa ana;;;;;;;;;"
"1326,claudio estrada,Finanzas ,Gerente,2021-11-07,""$2,382"",San Salvador;;;;;;;;;"
"1163,CONSTANZA MARQUEZ HEREDIA,Finanzas ,Supervisor,2019-02-24,""$1,348"",San Salvador;;;;;;;;;"
"1363,  Néstor Noé Miguel Jiménez  ,Recursos Humanos,Analista,2020-12-19,""$3,473"",santa ana;;;;;;;;;"
"1360,Leocadia Soraya Aparicio Báez,Recursos Humanos,Supervisor,22/04/2020,""$2,670"", Sonsonate;;;;;;;;;"
"1038,ÁUREA PLAZA,Recursos Humanos,Asistente,01/12/2019,""$2,606"",San Salvador;;;;;;;;;"
"1206,  Magdalena Arce Guerra  ,IT,Gerente,28/01/2020,$539,San Salvador;;;;;;;;;"
"1113,Tania Tejero Esparza,IT,Asistente,15/03/2019,""$2,850"",Usulutan;;;;;;;;;"
"1330,  SABINA ANTONIA POMBO VIZCAÍNO  ,informatica,Asistente,30/06/2021,""$3,109"", Sonsonate;;;;;;;;;"
"1228,Leonel Mas,Finanzas ,Supervisor,2024-07-29,""$1,177"",Santa Ana ;;;;;;;;;"
"1581,LORETO DAVID VAQUERO AZCONA,Marketing,Supervisor,2021-07-09,""$3,069"",San miguel;;;;;;;;;"
"1144,graciela de llanos,IT,Analista,2023-09-11,""$3,055"",Santa Ana ;;;;;;;;;"
"1343,marciano albino plaza farré,ventaas,Analista,2024-03-06,""$1,501"",santa ana;;;;;;;;;"
"1049,Patricia Santana-Sarabia,informatica,Supervisor,17/06/2021,""$2,001"", Sonsonate;;;;;;;;;"
"1103,Raimundo Nevado-Marquez,Recursos Humanos,Analista,31/10/2023,""$2,298"",Santa Ana ;;;;;;;;;"
"1301,OBDULIA ORTIZ CARVAJAL,ventaas,Supervisor,09/11/2019,""$1,850"",san salvador;;;;;;;;;"
"1164,Elodia Borrás Carro,ventaas,Supervisor,2019-11-01,""$2,883"",santa ana;;;;;;;;;"
"1031,Lupe del Quintero,informatica,Gerente,15/07/2023,$669,Santa Ana ;;;;;;;;;"
"1194,Fabián Ariza Recio,operacoines,Gerente,14/02/2021,""$3,155"",La Libertad;;;;;;;;;"
"1098,ESTEFANÍA DEL ROYO,Operaciones,Supervisor,22/08/2024,$673,Santa Ana ;;;;;;;;;"
"1089,NAZARET DE COROMINAS,Marketing,Gerente,10/01/2020,""$1,267"", Sonsonate;;;;;;;;;"
"1174,Casandra Amores Cadenas,ventaas,Asistente,01/01/2021,""$2,078"",La Libertad;;;;;;;;;"
"1093,Aníbal Burgos Fernández,informatica,Asistente,01/02/2024,""$1,214"",santa ana;;;;;;;;;"
"1450,vidal campoy quesada,Ventas,Analista,2019-10-16,""$3,302"",Santa Ana ;;;;;;;;;"
"1352,Gertrudis del Valderrama,Recursos Humanos,Supervisor,2019-02-25,""$2,035"",San Salvador;;;;;;;;;"
"1548,Lupe Mas,Recursos Humanos,Analista,19/11/2020,""$1,674"", Sonsonate;;;;;;;;;"
"1514,Glauco Grau Ayllón,Marketing,Supervisor,2025-03-27,$942,Santa Ana ;;;;;;;;;"
"1177,faustino donaire,Recursos Humanos,Supervisor,12/02/2023,$624,Santa Ana ;;;;;;;;;"
"1206,María Luisa Ayllón Lopez,Finanzas ,Analista,2022-06-07,""$3,428"",santa ana;;;;;;;;;"
"1089,Encarna Blasco Sanabria,Finanzas ,Supervisor,2024-04-18,$500, Sonsonate;;;;;;;;;"
"1115,claudio abellán-aguilar,ventaas,Asistente,2025-02-27,""$2,754"",san salvador;;;;;;;;;"
"1548,Luis Ángel Perea Pareja,Operaciones,Supervisor,29/05/2022,$603, Sonsonate;;;;;;;;;"
"1147,Heriberto Quiroga-Lamas,informatica,Supervisor,17/09/2022,""$3,278"",santa ana;;;;;;;;;"
"1275,lucho manzanares soto,Finanzas ,Analista,2020-04-11,""$1,598"",La Libertad;;;;;;;;;"
"1233,CHUCHO DEL ALBEROLA,Operaciones,Analista,2019-05-30,""$1,553"",santa ana;;;;;;;;;"
"1192,Ruben Calvet Corbacho,Operaciones,Gerente,2024-08-23,$680,santa ana;;;;;;;;;"
"1067,  Quirino Victoriano Barragán Ripoll  ,operacoines,Gerente,23/02/2022,""$1,161"",San Salvador;;;;;;;;;"
"1059,MARIO VERGARA CEREZO,IT,Supervisor,01/10/2018,""$1,572"",San miguel;;;;;;;;;"
"1517,Nélida Millán Chaves,Recursos Humanos,Gerente,2025-03-13,""$2,452"",santa ana;;;;;;;;;"
"1485,  Guadalupe Saldaña Mateos  ,Finanzas ,Analista,11/05/2020,""$1,617"",san salvador;;;;;;;;;"
"1166,Ildefonso Nadal Cantero,Recursos Humanos,Supervisor,26/10/2019,""$3,225"",San miguel;;;;;;;;;"
"1525,VILMA SANTAMARIA SALMERÓN,Ventas,Analista,2025-01-10,$991, Sonsonate;;;;;;;;;"
"1229,CHITA FUERTES,Finanzas ,Asistente,2022-09-20,""$2,185"",La Libertad;;;;;;;;;"
"1470,JOSEFA POLO ASENSIO,operacoines,Asistente,23/12/2019,""$2,844"",Usulutan;;;;;;;;;"
"1574,Pablo Tomé,ventaas,Asistente,03/03/2020,$711, Sonsonate;;;;;;;;;"
"1332,daniel del calderón,Finanzas ,Gerente,2019-02-01,""$1,064"",San miguel;;;;;;;;;"
"1058,Evangelina Álvaro Sedano,IT,Supervisor,22/03/2021,""$3,404"",Santa Ana ;;;;;;;;;"
"1302,MICAELA PASCUAL VALVERDE,informatica,Gerente,2020-12-10,""$2,838"",San Salvador;;;;;;;;;"
"1351,espiridión carbó solana,Operaciones,Gerente,29/11/2019,""$2,527"",santa ana;;;;;;;;;"
"1571,  NOELIA MARÍN SILVA  ,RH,Gerente,2023-07-26,""$3,420"",La Libertad;;;;;;;;;"
"1343,emilio amador bueno,Finanzas ,Asistente,10/11/2019,""$1,807"",Usulutan;;;;;;;;;"
"1474,Victor Manuel Torrecilla España,Marketing,Analista,2020-12-13,""$2,384"",san salvador;;;;;;;;;"
"1390,Odalys Solsona-Amigó,RH,Supervisor,27/09/2022,""$1,270"",Santa Ana ;;;;;;;;;"
"1146,Andrés Felipe Rolando Valcárcel Blázquez,Operaciones,Asistente,2020-05-13,""$3,034"",santa ana;;;;;;;;;"
"1059,YÉSICA OLLER MEDINA,RH,Analista,2023-09-19,""$2,455"",Santa Ana ;;;;;;;;;"
"1132,Amelia Manrique Cifuentes,Operaciones,Gerente,26/09/2021,$469,Usulutan;;;;;;;;;"
"1382,Seve Báez-Rocha,operacoines,Gerente,2021-11-23,$523,San miguel;;;;;;;;;"
"1231,  Azahar de Guzman  ,informatica,Analista,24/05/2024,""$1,134"",La Libertad;;;;;;;;;"
"1305,Roberto Herrera Oliver,operacoines,Gerente,2021-04-16,""$2,226"",santa ana;;;;;;;;;"
"1350,Fermín del Ayuso,RH,Gerente,07/08/2022,$528,Usulutan;;;;;;;;;"
"1216,  Victor Manuel Pascual Zapata Pombo  ,IT,Asistente,2018-12-29,""$1,986"",San Salvador;;;;;;;;;"
"1547,  Jessica Peláez  ,ventaas,Supervisor,2018-08-20,$647,San Salvador;;;;;;;;;"
"1454,Emiliana Alcaraz Gil,RH,Analista,2019-07-23,""$3,297"",San miguel;;;;;;;;;"
"1308,purificación flavia luz ortuño,Marketing,Analista,2018-12-21,""$2,165"",Santa Ana ;;;;;;;;;"
"1523,  javier gimenez cañete  ,ventaas,Asistente,2020-05-17,""$1,263"", Sonsonate;;;;;;;;;"
"1535,Máximo Cerro Rivera,RH,Gerente,11/05/2022,""$2,695"",San Salvador;;;;;;;;;"
"1492,encarnación rivas,ventaas,Analista,2018-07-31,""$1,060"", Sonsonate;;;;;;;;;"
"1103,Adora de Álamo,Finanzas ,Gerente,04/03/2019,""$2,351"",La Libertad;;;;;;;;;"
"1040,María Dolores del Uribe,informatica,Analista,2021-02-21,$839,san salvador;;;;;;;;;"
"1009,  Leoncio Navarrete-Campillo  ,IT,Analista,07/10/2020,""$2,996"", Sonsonate;;;;;;;;;"
"1381,jenaro aguirre roman,Operaciones,Supervisor,2022-08-28,""$2,029"",La Libertad;;;;;;;;;"
"1431,  Telmo Flor Godoy  ,Ventas,Supervisor,19/08/2024,$874,Santa Ana ;;;;;;;;;"
"1582,micaela iborra estevez,IT,Gerente,2025-03-27,""$3,253"",San Salvador;;;;;;;;;"
"1494,ainara estevez taboada,Ventas,Analista,2022-12-31,""$1,521"",san salvador;;;;;;;;;"
"1537,Joaquín Verdugo Olmedo,IT,Gerente,2022-09-16,""$2,222"",san salvador;;;;;;;;;"
"1493,Nélida Salom Galiano,operacoines,Gerente,2022-10-01,$497,San Salvador;;;;;;;;;"
"1517,Albina Criado Corbacho,ventaas,Asistente,03/03/2024,""$1,763"", Sonsonate;;;;;;;;;"
"1051,Maite Vallés Valls,Recursos Humanos,Supervisor,28/02/2025,""$2,330"",san salvador;;;;;;;;;"
"1090,  Natalia Gárate Sarabia  ,Operaciones,Analista,03/10/2022,$870,San Salvador;;;;;;;;;"
"1570,Nicolasa Rius Carro,Marketing,Supervisor,2019-09-04,""$2,532"",La Libertad;;;;;;;;;"
"1349,armando uribe,Operaciones,Supervisor,2024-07-13,""$2,744"",santa ana;;;;;;;;;"
"1372,juan manuel clemente anguita,Recursos Humanos,Asistente,06/02/2025,""$1,848"",San Salvador;;;;;;;;;"
"1560,  Efraín Sobrino Franch  ,RH,Supervisor,2020-07-19,""$1,025"", Sonsonate;;;;;;;;;"
"1109,  PACÍFICA MIRALLES PALACIOS  ,ventaas,Gerente,30/09/2019,""$1,333"",Usulutan;;;;;;;;;"
"1346,EUSEBIA CONCHA GARAY BUSQUETS,Marketing,Gerente,07/06/2022,""$2,295"",san salvador;;;;;;;;;"
"1510,ANGÉLICA LUCAS ARRIETA,operacoines,Gerente,16/10/2022,""$2,846"",Usulutan;;;;;;;;;"
"1592,MATÍAS ILDEFONSO BELDA ANDRADE,ventaas,Asistente,2018-07-09,""$3,143"",Usulutan;;;;;;;;;"
"1516,Maxi Capdevila Bru,Recursos Humanos,Asistente,2019-08-24,""$2,079"",La Libertad;;;;;;;;;"
"1463,cándida guillen conde,operacoines,Asistente,2022-02-22,""$3,323"",La Libertad;;;;;;;;;"
"1566,jose carranza-riba,Finanzas ,Gerente,05/09/2024,""$3,204"",santa ana;;;;;;;;;"
"1515,Jose Miguel Peral Carreras,IT,Supervisor,2024-12-06,""$2,837"", Sonsonate;;;;;;;;;"
"1546,VICENTE SOSA,Ventas,Analista,11/10/2023,$553,san salvador;;;;;;;;;"
"1057,PÍO RAIMUNDO ALBERDI BOLAÑOS,RH,Analista,22/05/2025,""$3,249"",La Libertad;;;;;;;;;"
"1302,NEREIDA MURO FERRÁN,IT,Gerente,2022-03-19,$869, Sonsonate;;;;;;;;;"
"1574,Elías Haroldo Melero Sevillano,Finanzas ,Asistente,24/05/2023,""$2,012"",San Salvador;;;;;;;;;"
"1565,FLORENCIO ROBLEDO SORIA,Recursos Humanos,Asistente,2020-11-15,""$1,373"", Sonsonate;;;;;;;;;"
"1559,marisa gimeno ferrán,Recursos Humanos,Analista,14/08/2019,""$2,288"",La Libertad;;;;;;;;;"
"1191,  Asunción Franco  ,Ventas,Gerente,2019-11-21,""$1,593"",Usulutan;;;;;;;;;"
"1164,marc vergara calleja,RH,Analista,2021-02-19,""$1,079"",San Salvador;;;;;;;;;"
"1308,Lázaro Oliveras Otero,IT,Gerente,2020-12-04,""$1,203"",San miguel;;;;;;;;;"
"1425,Hector Bayón Tudela,Recursos Humanos,Gerente,28/11/2019,""$1,806"",santa ana;;;;;;;;;"
"1543,Gil Nico Vila Ayala,Ventas,Gerente,24/06/2022,""$3,189"",san salvador;;;;;;;;;"
"1249,Gisela de Gonzalez,ventaas,Asistente,2021-01-24,""$1,500"",Usulutan;;;;;;;;;"
"1025,Saturnino Olivares Pou,operacoines,Gerente,21/05/2020,""$2,443"", Sonsonate;;;;;;;;;"
"1328,  Águeda Soraya Dominguez Hierro  ,operacoines,Gerente,30/04/2023,""$3,017"",San Salvador;;;;;;;;;"
"1434,édgar pastor ibarra,informatica,Supervisor,03/02/2022,""$3,260"",san salvador;;;;;;;;;"
"1339,  ROBERTA SAURA IBÁÑEZ  ,RH,Gerente,26/11/2018,""$2,735"",La Libertad;;;;;;;;;"
"1264,Remedios Osorio-Aguilar,IT,Analista,2020-08-30,""$2,045"",San Salvador;;;;;;;;;"
"1064,Gabriel Arenas,ventaas,Asistente,17/12/2023,""$2,509"",santa ana;;;;;;;;;"
"1088,ALONDRA SALAZAR ROSELLÓ,informatica,Gerente,12/02/2020,""$3,156"",Usulutan;;;;;;;;;"
"1546,LUCILA NOGUERA CALATAYUD,operacoines,Asistente,14/02/2023,""$3,047"",La Libertad;;;;;;;;;"
"1011,  Olegario Ureña Gálvez  ,Ventas,Analista,2024-01-05,""$2,650"",Usulutan;;;;;;;;;"
"1312,BELÉN BERMÚDEZ-AGUSTÍ,IT,Gerente,2023-04-18,""$2,140"",San miguel;;;;;;;;;"
"1164,MARISOL VALDÉS ZARAGOZA,Finanzas ,Analista,12/07/2018,$919,San miguel;;;;;;;;;"
"1562,Matías de Villalonga,ventaas,Supervisor,06/09/2022,$852,La Libertad;;;;;;;;;"
"1338,Nazaret Abella Samper,Finanzas ,Supervisor,22/07/2019,""$1,242"",san salvador;;;;;;;;;"
"1336,Cruz Pizarro Quiroga,Marketing,Gerente,2018-09-05,""$1,745"",santa ana;;;;;;;;;"
"1004,Dani Rosales Colomer,informatica,Asistente,16/12/2022,""$1,922"",La Libertad;;;;;;;;;"
"1491,Soledad Álvarez Ferrando,operacoines,Analista,2019-12-12,""$1,169"",san salvador;;;;;;;;;"
"1287,albina ortega pallarès,Finanzas ,Analista,05/11/2024,""$3,429"",san salvador;;;;;;;;;"
"1519,Herminio Ortega Gibert,Marketing,Supervisor,2020-11-16,$600,San miguel;;;;;;;;;"
"1152,sonia mateo roura,Finanzas ,Analista,2018-07-05,""$2,353"",Santa Ana ;;;;;;;;;"
"1406,clementina cabrero-castellanos,Marketing,Gerente,03/09/2018,""$2,555"",Santa Ana ;;;;;;;;;"
"1183,Miriam Úrsula Coll Atienza,RH,Supervisor,14/09/2018,""$1,919"", Sonsonate;;;;;;;;;"
"1237,DANI HERVÁS ROCAMORA,Ventas,Asistente,2019-01-10,""$2,571"",San miguel;;;;;;;;;"
